,elapsedTime,v5,mlii
1584,4.4,-0.415,-0.235
1585,4.4030000000000005,-0.405,-0.26
1586,4.406000000000001,-0.42,-0.255
1587,4.408,-0.415,-0.27
1588,4.4110000000000005,-0.425,-0.285
1589,4.414,-0.41,-0.285
1590,4.417,-0.4,-0.28
1591,4.419,-0.405,-0.285
1592,4.422,-0.4,-0.285
1593,4.425,-0.4,-0.305
1594,4.428,-0.41,-0.295
1595,4.431,-0.4,-0.285
1596,4.433,-0.395,-0.29
1597,4.436,-0.395,-0.305
1598,4.439,-0.405,-0.32
1599,4.442,-0.41,-0.335
1600,4.444,-0.425,-0.34
1601,4.447,-0.425,-0.315
1602,4.45,-0.41,-0.315
1603,4.453,-0.41,-0.33
1604,4.456,-0.42,-0.345
1605,4.458,-0.43,-0.35
1606,4.461,-0.445,-0.355
1607,4.4639999999999995,-0.44,-0.365
1608,4.467,-0.435,-0.355
1609,4.468999999999999,-0.43,-0.365
1610,4.4719999999999995,-0.43,-0.37
1611,4.475,-0.45,-0.375
1612,4.478,-0.445,-0.375
1613,4.481,-0.445,-0.37
1614,4.4830000000000005,-0.435,-0.355
1615,4.486000000000001,-0.435,-0.36
1616,4.489,-0.445,-0.34
1617,4.492,-0.44,-0.34
1618,4.494,-0.45,-0.33
1619,4.497,-0.43,-0.315
1620,4.5,-0.43,-0.29
1621,4.503,-0.415,-0.275
1622,4.506,-0.4,-0.265
1623,4.508,-0.4,-0.26
1624,4.511,-0.385,-0.245
1625,4.513999999999999,-0.365,-0.225
1626,4.5169999999999995,-0.335,-0.205
1627,4.519,-0.33,-0.2
1628,4.522,-0.325,-0.19
1629,4.525,-0.33,-0.2
1630,4.5280000000000005,-0.33,-0.185
1631,4.531000000000001,-0.31,-0.175
1632,4.533,-0.295,-0.16
1633,4.5360000000000005,-0.285,-0.155
1634,4.539,-0.29,-0.165
1635,4.542,-0.29,-0.16
1636,4.544,-0.31,-0.17
1637,4.547,-0.295,-0.15
1638,4.55,-0.285,-0.145
1639,4.553,-0.28,-0.15
1640,4.556,-0.3,-0.145
1641,4.558,-0.29,-0.145
1642,4.561,-0.295,-0.155
1643,4.564,-0.29,-0.15
1644,4.567,-0.28,-0.135
1645,4.569,-0.275,-0.145
1646,4.572,-0.275,-0.145
1647,4.575,-0.29,-0.15
1648,4.578,-0.29,-0.145
1649,4.581,-0.285,-0.14
1650,4.583,-0.27,-0.13
1651,4.586,-0.27,-0.135
1652,4.5889999999999995,-0.27,-0.14
1653,4.592,-0.275,-0.145
1654,4.593999999999999,-0.29,-0.165
1655,4.5969999999999995,-0.285,-0.155
1656,4.6,-0.275,-0.145
1657,4.603,-0.275,-0.15
1658,4.606,-0.29,-0.16
1659,4.6080000000000005,-0.295,-0.16
1660,4.611000000000001,-0.305,-0.16
1661,4.614,-0.295,-0.145
1662,4.617,-0.295,-0.14
1663,4.619,-0.285,-0.15
1664,4.622,-0.29,-0.165
1665,4.625,-0.3,-0.17
1666,4.628,-0.305,-0.165
1667,4.631,-0.31,-0.165
1668,4.633,-0.295,-0.15
1669,4.636,-0.3,-0.15
1670,4.638999999999999,-0.305,-0.165
1671,4.6419999999999995,-0.31,-0.17
1672,4.644,-0.325,-0.18
1673,4.647,-0.325,-0.165
1674,4.65,-0.315,-0.155
1675,4.6530000000000005,-0.31,-0.16
1676,4.656000000000001,-0.315,-0.165
1677,4.658,-0.315,-0.175
1678,4.6610000000000005,-0.325,-0.18
1679,4.664,-0.32,-0.165
1680,4.667,-0.31,-0.15
1681,4.669,-0.32,-0.17
1682,4.672,-0.315,-0.17
1683,4.675,-0.33,-0.185
1684,4.678,-0.33,-0.175
1685,4.681,-0.32,-0.175
1686,4.683,-0.31,-0.16
1687,4.686,-0.31,-0.165
1688,4.689,-0.31,-0.17
1689,4.692,-0.33,-0.18
1690,4.694,-0.335,-0.175
1691,4.697,-0.33,-0.17
1692,4.7,-0.32,-0.16
1693,4.703,-0.325,-0.16
1694,4.706,-0.325,-0.17
1695,4.708,-0.33,-0.19
1696,4.711,-0.335,-0.165
1697,4.7139999999999995,-0.33,-0.16
1698,4.717,-0.325,-0.155
1699,4.718999999999999,-0.325,-0.16
1700,4.7219999999999995,-0.32,-0.155
1701,4.725,-0.325,-0.165
1702,4.728,-0.33,-0.185
1703,4.731,-0.325,-0.175
1704,4.7330000000000005,-0.315,-0.15
1705,4.736000000000001,-0.305,-0.155
1706,4.739,-0.325,-0.165
1707,4.742,-0.315,-0.17
1708,4.744,-0.335,-0.17
1709,4.747,-0.33,-0.165
1710,4.75,-0.31,-0.15
1711,4.753,-0.32,-0.16
1712,4.756,-0.33,-0.17
1713,4.758,-0.33,-0.175
1714,4.761,-0.335,-0.18
1715,4.763999999999999,-0.33,-0.155
1716,4.7669999999999995,-0.33,-0.15
1717,4.769,-0.32,-0.145
1718,4.772,-0.32,-0.16
1719,4.775,-0.33,-0.165
1720,4.7780000000000005,-0.33,-0.16
1721,4.781000000000001,-0.325,-0.16
1722,4.783,-0.315,-0.145
1723,4.7860000000000005,-0.315,-0.15
1724,4.789,-0.315,-0.15
1725,4.792,-0.33,-0.16
1726,4.794,-0.33,-0.16
1727,4.797,-0.32,-0.15
1728,4.8,-0.315,-0.15
1729,4.803,-0.305,-0.15
1730,4.806,-0.305,-0.155
1731,4.808,-0.295,-0.16
1732,4.811,-0.315,-0.16
1733,4.814,-0.3,-0.15
1734,4.817,-0.275,-0.13
1735,4.819,-0.255,-0.15
1736,4.822,-0.255,-0.155
1737,4.825,-0.26,-0.16
1738,4.828,-0.265,-0.15
1739,4.831,-0.255,-0.125
1740,4.833,-0.235,-0.12
1741,4.836,-0.23,-0.115
1742,4.8389999999999995,-0.225,-0.125
1743,4.842,-0.22,-0.135
1744,4.843999999999999,-0.22,-0.14
1745,4.8469999999999995,-0.215,-0.13
1746,4.85,-0.2,-0.105
1747,4.853,-0.205,-0.105
1748,4.856,-0.205,-0.1
1749,4.8580000000000005,-0.225,-0.105
1750,4.861000000000001,-0.235,-0.09
1751,4.864,-0.24,-0.08
1752,4.867,-0.23,-0.075
1753,4.869,-0.215,-0.09
1754,4.872,-0.24,-0.09
1755,4.875,-0.24,-0.1
1756,4.878,-0.25,-0.1
1757,4.881,-0.235,-0.095
1758,4.883,-0.21,-0.09
1759,4.886,-0.2,-0.11
1760,4.888999999999999,-0.22,-0.125
1761,4.8919999999999995,-0.255,-0.13
1762,4.894,-0.275,-0.12
1763,4.897,-0.285,-0.12
1764,4.9,-0.3,-0.11
1765,4.9030000000000005,-0.305,-0.11
1766,4.906000000000001,-0.32,-0.12
1767,4.908,-0.33,-0.13
1768,4.9110000000000005,-0.325,-0.14
1769,4.914,-0.32,-0.145
1770,4.917,-0.33,-0.125
1771,4.919,-0.33,-0.13
1772,4.922,-0.335,-0.15
1773,4.925,-0.34,-0.145
1774,4.928,-0.345,-0.14
1775,4.931,-0.34,-0.14
1776,4.933,-0.335,-0.12
1777,4.936,-0.32,-0.135
1778,4.939,-0.325,-0.145
1779,4.942,-0.335,-0.16
1780,4.944,-0.345,-0.15
1781,4.947,-0.345,-0.135
1782,4.95,-0.345,-0.125
1783,4.953,-0.335,-0.135
1784,4.956,-0.34,-0.145
1785,4.958,-0.345,-0.15
1786,4.961,-0.355,-0.16
1787,4.9639999999999995,-0.34,-0.145
1788,4.967,-0.34,-0.135
1789,4.968999999999999,-0.34,-0.135
1790,4.9719999999999995,-0.34,-0.125
1791,4.975,-0.345,-0.16
1792,4.978,-0.355,-0.175
1793,4.981,-0.365,-0.195
1794,4.9830000000000005,-0.37,-0.21
1795,4.986000000000001,-0.405,-0.23
1796,4.989,-0.445,-0.27
1797,4.992,-0.48,-0.29
1798,4.994,-0.495,-0.28
1799,4.997,-0.52,-0.195
1800,5.0,-0.535,-0.05
1801,5.003,-0.505,0.085
1802,5.006,-0.415,0.195
1803,5.008,-0.28,0.305
1804,5.011,-0.135,0.42
1805,5.013999999999999,0.065,0.565
1806,5.0169999999999995,0.3,0.705
1807,5.019,0.58,0.8
1808,5.022,0.81,0.795
1809,5.025,0.945,0.595
1810,5.0280000000000005,0.92,0.235
1811,5.031000000000001,0.775,-0.075
1812,5.033,0.445,-0.19
1813,5.0360000000000005,0.02,-0.185
1814,5.039,-0.295,-0.155
1815,5.042,-0.445,-0.17
1816,5.044,-0.47,-0.165
1817,5.047,-0.425,-0.155
1818,5.05,-0.38,-0.145
1819,5.053,-0.36,-0.155
1820,5.056,-0.36,-0.19
1821,5.058,-0.37,-0.2
1822,5.061,-0.38,-0.195
1823,5.064,-0.38,-0.175
1824,5.067,-0.375,-0.175
1825,5.069,-0.37,-0.18
1826,5.072,-0.365,-0.185
1827,5.075,-0.37,-0.2
1828,5.078,-0.385,-0.195
1829,5.081,-0.385,-0.2
1830,5.083,-0.375,-0.195
1831,5.086,-0.37,-0.19
1832,5.0889999999999995,-0.37,-0.195
1833,5.092,-0.385,-0.2
1834,5.093999999999999,-0.395,-0.2
1835,5.0969999999999995,-0.385,-0.19
1836,5.1,-0.385,-0.18
1837,5.103,-0.39,-0.185
1838,5.106,-0.385,-0.195
1839,5.1080000000000005,-0.395,-0.21
1840,5.111000000000001,-0.41,-0.21
1841,5.114,-0.4,-0.175
1842,5.117,-0.395,-0.19
1843,5.119,-0.38,-0.185
1844,5.122000000000001,-0.395,-0.185
1845,5.125,-0.395,-0.195
1846,5.127999999999999,-0.4,-0.2
1847,5.131,-0.4,-0.195
1848,5.132999999999999,-0.395,-0.18
1849,5.136,-0.39,-0.19
1850,5.138999999999999,-0.39,-0.195
1851,5.142,-0.395,-0.19
1852,5.144,-0.405,-0.195
1853,5.147,-0.39,-0.175
1854,5.15,-0.385,-0.175
1855,5.153,-0.375,-0.185
1856,5.156000000000001,-0.375,-0.19
1857,5.1579999999999995,-0.38,-0.195
1858,5.1610000000000005,-0.39,-0.19
1859,5.164,-0.385,-0.185
1860,5.167000000000001,-0.37,-0.17
1861,5.169,-0.37,-0.17
1862,5.172000000000001,-0.37,-0.19
1863,5.175,-0.375,-0.2
1864,5.178,-0.385,-0.2
1865,5.181,-0.37,-0.18
1866,5.183,-0.39,-0.175
1867,5.186,-0.375,-0.195
1868,5.189,-0.37,-0.175
1869,5.192,-0.38,-0.19
1870,5.194,-0.39,-0.19
1871,5.197,-0.39,-0.19
1872,5.2,-0.385,-0.18
1873,5.202999999999999,-0.375,-0.19
1874,5.206,-0.375,-0.21
1875,5.207999999999999,-0.385,-0.205
1876,5.211,-0.395,-0.2
1877,5.2139999999999995,-0.39,-0.21
1878,5.2170000000000005,-0.385,-0.195
1879,5.218999999999999,-0.375,-0.205
1880,5.222,-0.38,-0.215
1881,5.225,-0.385,-0.23
1882,5.228,-0.39,-0.215
1883,5.231,-0.38,-0.225
1884,5.233,-0.38,-0.205
1885,5.236000000000001,-0.37,-0.215
1886,5.239,-0.37,-0.235
1887,5.242000000000001,-0.365,-0.245
1888,5.244,-0.39,-0.245
1889,5.247000000000001,-0.365,-0.24
1890,5.25,-0.365,-0.245
1891,5.252999999999999,-0.36,-0.235
1892,5.256,-0.375,-0.26
1893,5.257999999999999,-0.38,-0.265
1894,5.261,-0.4,-0.27
1895,5.263999999999999,-0.39,-0.265
1896,5.267,-0.375,-0.265
1897,5.269,-0.375,-0.27
1898,5.272,-0.37,-0.285
1899,5.275,-0.385,-0.3
1900,5.278,-0.39,-0.295
1901,5.281000000000001,-0.39,-0.295
1902,5.2829999999999995,-0.39,-0.295
1903,5.2860000000000005,-0.39,-0.305
1904,5.289,-0.375,-0.31
1905,5.292000000000001,-0.385,-0.32
1906,5.294,-0.395,-0.325
1907,5.297000000000001,-0.38,-0.32
1908,5.3,-0.37,-0.31
1909,5.303,-0.375,-0.32
1910,5.306,-0.375,-0.32
1911,5.308,-0.39,-0.325
1912,5.311,-0.405,-0.31
1913,5.314,-0.375,-0.28
1914,5.317,-0.37,-0.28
1915,5.319,-0.36,-0.28
1916,5.322,-0.375,-0.265
1917,5.325,-0.385,-0.265
1918,5.327999999999999,-0.38,-0.25
1919,5.331,-0.37,-0.225
1920,5.332999999999999,-0.36,-0.2
1921,5.336,-0.345,-0.195
1922,5.3389999999999995,-0.345,-0.19
1923,5.3420000000000005,-0.33,-0.18
1924,5.343999999999999,-0.33,-0.17
1925,5.347,-0.315,-0.15
1926,5.35,-0.31,-0.135
1927,5.353,-0.295,-0.115
1928,5.356,-0.285,-0.125
1929,5.358,-0.285,-0.13
1930,5.361000000000001,-0.295,-0.12
1931,5.364,-0.28,-0.105
1932,5.367000000000001,-0.27,-0.1
1933,5.369,-0.28,-0.1
1934,5.372000000000001,-0.28,-0.1
1935,5.375,-0.28,-0.115
1936,5.377999999999999,-0.29,-0.12
1937,5.381,-0.29,-0.105
1938,5.382999999999999,-0.28,-0.1
1939,5.386,-0.275,-0.105
1940,5.388999999999999,-0.28,-0.115
1941,5.392,-0.285,-0.12
1942,5.394,-0.29,-0.11
1943,5.397,-0.29,-0.105
1944,5.4,-0.28,-0.095
1945,5.403,-0.28,-0.1
1946,5.406000000000001,-0.285,-0.11
1947,5.4079999999999995,-0.29,-0.12
1948,5.4110000000000005,-0.3,-0.12
1949,5.414,-0.295,-0.115
1950,5.417000000000001,-0.285,-0.105
1951,5.419,-0.28,-0.105
1952,5.422000000000001,-0.285,-0.095
1953,5.425,-0.285,-0.105
1954,5.428,-0.295,-0.12
1955,5.431,-0.285,-0.115
1956,5.433,-0.28,-0.105
1957,5.436,-0.275,-0.11
1958,5.439,-0.28,-0.125
1959,5.442,-0.29,-0.115
1960,5.444,-0.31,-0.13
1961,5.447,-0.305,-0.115
1962,5.45,-0.285,-0.095
1963,5.452999999999999,-0.27,-0.1
1964,5.456,-0.27,-0.11
1965,5.457999999999999,-0.275,-0.115
1966,5.461,-0.285,-0.115
1967,5.4639999999999995,-0.285,-0.105
1968,5.4670000000000005,-0.27,-0.1
1969,5.468999999999999,-0.265,-0.11
1970,5.472,-0.265,-0.1
1971,5.475,-0.265,-0.1
1972,5.478,-0.28,-0.105
1973,5.481,-0.265,-0.095
1974,5.483,-0.245,-0.095
1975,5.486000000000001,-0.235,-0.095
1976,5.489,-0.235,-0.11
1977,5.492000000000001,-0.25,-0.115
1978,5.494,-0.25,-0.11
1979,5.497000000000001,-0.245,-0.105
1980,5.5,-0.215,-0.105
1981,5.502999999999999,-0.22,-0.115
1982,5.506,-0.245,-0.115
1983,5.507999999999999,-0.255,-0.135
1984,5.511,-0.23,-0.125
1985,5.513999999999999,-0.205,-0.135
1986,5.517,-0.21,-0.125
1987,5.519,-0.22,-0.13
1988,5.522,-0.23,-0.15
1989,5.525,-0.24,-0.155
1990,5.528,-0.24,-0.165
1991,5.531000000000001,-0.245,-0.165
1992,5.5329999999999995,-0.25,-0.17
1993,5.5360000000000005,-0.27,-0.175
1994,5.539,-0.285,-0.17
1995,5.542000000000001,-0.315,-0.175
1996,5.544,-0.32,-0.17
1997,5.547000000000001,-0.32,-0.165
1998,5.55,-0.31,-0.16
1999,5.553,-0.33,-0.16
2000,5.556,-0.34,-0.17
2001,5.558,-0.345,-0.18
2002,5.561,-0.36,-0.17
2003,5.564,-0.365,-0.155
2004,5.567,-0.36,-0.155
2005,5.569,-0.35,-0.16
2006,5.572,-0.355,-0.16
2007,5.575,-0.375,-0.175
2008,5.577999999999999,-0.385,-0.17
2009,5.581,-0.375,-0.155
2010,5.582999999999999,-0.37,-0.15
2011,5.586,-0.365,-0.16
2012,5.5889999999999995,-0.365,-0.155
2013,5.5920000000000005,-0.37,-0.165
2014,5.593999999999999,-0.38,-0.16
2015,5.597,-0.36,-0.15
2016,5.6,-0.35,-0.15
2017,5.603,-0.355,-0.145
2018,5.606,-0.355,-0.155
2019,5.608,-0.35,-0.165
2020,5.611000000000001,-0.365,-0.155
2021,5.614,-0.35,-0.135
2022,5.617000000000001,-0.35,-0.13
2023,5.619,-0.34,-0.145
2024,5.622000000000001,-0.355,-0.155
2025,5.625,-0.35,-0.16
2026,5.627999999999999,-0.375,-0.16
2027,5.631,-0.365,-0.175
2028,5.632999999999999,-0.375,-0.19
2029,5.636,-0.4,-0.235
2030,5.638999999999999,-0.43,-0.25
2031,5.642,-0.475,-0.295
2032,5.644,-0.52,-0.315
2033,5.647,-0.52,-0.295
2034,5.65,-0.55,-0.19
2035,5.653,-0.57,-0.085
2036,5.656000000000001,-0.54,0.06
2037,5.6579999999999995,-0.445,0.175
2038,5.6610000000000005,-0.305,0.265
2039,5.664,-0.14,0.38
2040,5.667000000000001,0.025,0.485
2041,5.669,0.26,0.59
2042,5.672000000000001,0.51,0.665
2043,5.675,0.735,0.665
2044,5.678,0.845,0.5
2045,5.681,0.875,0.205
2046,5.683,0.735,-0.075
2047,5.686,0.4,-0.215
2048,5.689,-0.025,-0.205
2049,5.692,-0.335,-0.18
2050,5.694,-0.48,-0.175
2051,5.697,-0.47,-0.165
2052,5.7,-0.415,-0.145
2053,5.702999999999999,-0.375,-0.145
2054,5.706,-0.365,-0.16
2055,5.707999999999999,-0.385,-0.165
2056,5.711,-0.4,-0.17
2057,5.7139999999999995,-0.38,-0.155
2058,5.7170000000000005,-0.39,-0.155
2059,5.718999999999999,-0.375,-0.155
2060,5.722,-0.385,-0.17
2061,5.725,-0.395,-0.175
2062,5.728,-0.405,-0.17
2063,5.731,-0.39,-0.155
2064,5.733,-0.38,-0.155
2065,5.736000000000001,-0.385,-0.16
2066,5.739,-0.385,-0.165
2067,5.742000000000001,-0.395,-0.18
2068,5.744,-0.4,-0.175
2069,5.747000000000001,-0.405,-0.17
2070,5.75,-0.4,-0.16
2071,5.752999999999999,-0.39,-0.16
2072,5.756,-0.39,-0.17
2073,5.757999999999999,-0.395,-0.18
2074,5.761,-0.4,-0.18
2075,5.763999999999999,-0.39,-0.17
2076,5.767,-0.385,-0.165
2077,5.769,-0.39,-0.165
2078,5.772,-0.385,-0.175
2079,5.775,-0.41,-0.18
2080,5.778,-0.42,-0.185
2081,5.781000000000001,-0.405,-0.17
2082,5.7829999999999995,-0.41,-0.16
2083,5.7860000000000005,-0.39,-0.165
2084,5.789,-0.39,-0.175
2085,5.792000000000001,-0.39,-0.175
2086,5.794,-0.4,-0.175
2087,5.797000000000001,-0.4,-0.18
2088,5.8,-0.39,-0.17
2089,5.803,-0.375,-0.16
2090,5.806,-0.38,-0.17
2091,5.808,-0.395,-0.18
2092,5.811,-0.4,-0.185
2093,5.814,-0.39,-0.17
2094,5.817,-0.4,-0.16
2095,5.819,-0.39,-0.18
2096,5.822,-0.395,-0.18
2097,5.825,-0.41,-0.185
2098,5.827999999999999,-0.415,-0.185
2099,5.831,-0.405,-0.165
2100,5.832999999999999,-0.385,-0.155
2101,5.836,-0.385,-0.17
2102,5.8389999999999995,-0.38,-0.175
2103,5.8420000000000005,-0.4,-0.195
2104,5.843999999999999,-0.4,-0.195
2105,5.847,-0.395,-0.19
2106,5.85,-0.39,-0.175
2107,5.853,-0.38,-0.175
2108,5.856,-0.375,-0.19
2109,5.858,-0.395,-0.19
2110,5.861000000000001,-0.395,-0.19
2111,5.864,-0.385,-0.185
2112,5.867000000000001,-0.38,-0.19
2113,5.869,-0.375,-0.215
2114,5.872000000000001,-0.385,-0.22
2115,5.875,-0.39,-0.215
2116,5.877999999999999,-0.4,-0.225
2117,5.881,-0.4,-0.215
2118,5.882999999999999,-0.385,-0.2
2119,5.886,-0.38,-0.23
2120,5.888999999999999,-0.395,-0.225
2121,5.892,-0.39,-0.245
2122,5.894,-0.4,-0.24
2123,5.897,-0.395,-0.245
2124,5.9,-0.385,-0.22
2125,5.903,-0.38,-0.245
2126,5.906000000000001,-0.385,-0.26
2127,5.9079999999999995,-0.395,-0.28
2128,5.9110000000000005,-0.405,-0.28
2129,5.914,-0.4,-0.285
2130,5.917000000000001,-0.39,-0.27
2131,5.919,-0.38,-0.285
2132,5.922000000000001,-0.38,-0.295
2133,5.925,-0.385,-0.305
2134,5.928,-0.405,-0.305
2135,5.931,-0.395,-0.315
2136,5.933,-0.4,-0.305
2137,5.936,-0.39,-0.31
2138,5.939,-0.4,-0.33
2139,5.942,-0.405,-0.325
2140,5.944,-0.425,-0.33
2141,5.947,-0.42,-0.315
2142,5.95,-0.405,-0.31
2143,5.952999999999999,-0.4,-0.315
2144,5.956,-0.405,-0.31
2145,5.957999999999999,-0.405,-0.32
2146,5.961,-0.415,-0.305
2147,5.9639999999999995,-0.4,-0.29
2148,5.9670000000000005,-0.39,-0.275
2149,5.968999999999999,-0.38,-0.27
2150,5.972,-0.385,-0.265
2151,5.975,-0.395,-0.265
2152,5.978,-0.405,-0.255
2153,5.981,-0.39,-0.245
2154,5.983,-0.37,-0.225
2155,5.986000000000001,-0.37,-0.215
2156,5.989,-0.37,-0.215
2157,5.992000000000001,-0.385,-0.215
2158,5.994,-0.37,-0.21
2159,5.997000000000001,-0.355,-0.205
2160,6.0,-0.345,-0.185
2161,6.002999999999999,-0.34,-0.18
2162,6.006,-0.335,-0.19
2163,6.007999999999999,-0.34,-0.19
2164,6.011,-0.355,-0.17
2165,6.013999999999999,-0.335,-0.155
2166,6.017,-0.325,-0.14
2167,6.019,-0.31,-0.145
2168,6.022,-0.305,-0.165
2169,6.025,-0.305,-0.16
2170,6.028,-0.32,-0.16
2171,6.031000000000001,-0.315,-0.15
2172,6.0329999999999995,-0.31,-0.145
2173,6.0360000000000005,-0.305,-0.14
2174,6.039,-0.305,-0.15
2175,6.042000000000001,-0.33,-0.15
2176,6.044,-0.325,-0.17
2177,6.047000000000001,-0.345,-0.155
2178,6.05,-0.325,-0.145
2179,6.053,-0.315,-0.13
2180,6.056,-0.315,-0.14
2181,6.058,-0.305,-0.15
2182,6.061,-0.31,-0.145
2183,6.064,-0.31,-0.15
2184,6.067,-0.3,-0.135
2185,6.069,-0.305,-0.14
2186,6.072,-0.305,-0.155
2187,6.075,-0.315,-0.15
2188,6.077999999999999,-0.32,-0.165
2189,6.081,-0.325,-0.145
2190,6.082999999999999,-0.315,-0.145
2191,6.086,-0.305,-0.155
2192,6.0889999999999995,-0.315,-0.16
2193,6.0920000000000005,-0.325,-0.16
2194,6.093999999999999,-0.325,-0.175
2195,6.097,-0.33,-0.155
2196,6.1,-0.315,-0.155
2197,6.103,-0.315,-0.15
2198,6.106,-0.31,-0.16
2199,6.108,-0.33,-0.165
2200,6.111000000000001,-0.34,-0.165
2201,6.114,-0.335,-0.175
2202,6.117000000000001,-0.33,-0.165
2203,6.119,-0.345,-0.165
2204,6.122000000000001,-0.355,-0.165
2205,6.125,-0.365,-0.17
2206,6.127999999999999,-0.37,-0.165
2207,6.131,-0.345,-0.16
2208,6.132999999999999,-0.34,-0.16
2209,6.136,-0.34,-0.165
2210,6.138999999999999,-0.345,-0.17
2211,6.142,-0.36,-0.195
2212,6.144,-0.365,-0.185
2213,6.147,-0.36,-0.18
2214,6.15,-0.36,-0.17
2215,6.153,-0.345,-0.165
2216,6.156000000000001,-0.355,-0.185
2217,6.1579999999999995,-0.365,-0.18
2218,6.1610000000000005,-0.35,-0.185
2219,6.164,-0.36,-0.17
2220,6.167000000000001,-0.35,-0.175
2221,6.169,-0.34,-0.175
2222,6.172000000000001,-0.345,-0.175
2223,6.175,-0.355,-0.18
2224,6.178,-0.37,-0.175
2225,6.181,-0.35,-0.155
2226,6.183,-0.35,-0.16
2227,6.186,-0.35,-0.17
2228,6.189,-0.345,-0.18
2229,6.192,-0.35,-0.2
2230,6.194,-0.355,-0.195
2231,6.197,-0.36,-0.165
2232,6.2,-0.345,-0.16
2233,6.202999999999999,-0.355,-0.16
2234,6.206,-0.35,-0.165
2235,6.207999999999999,-0.36,-0.185
2236,6.211,-0.37,-0.19
2237,6.2139999999999995,-0.355,-0.18
2238,6.2170000000000005,-0.355,-0.17
2239,6.218999999999999,-0.35,-0.17
2240,6.222,-0.355,-0.17
2241,6.225,-0.36,-0.18
2242,6.228,-0.39,-0.18
2243,6.231,-0.385,-0.17
2244,6.233,-0.36,-0.18
2245,6.236000000000001,-0.36,-0.18
2246,6.239,-0.37,-0.2
2247,6.242000000000001,-0.37,-0.195
2248,6.244,-0.39,-0.195
2249,6.247000000000001,-0.375,-0.155
2250,6.25,-0.37,-0.145
2251,6.252999999999999,-0.35,-0.165
2252,6.256,-0.34,-0.18
2253,6.257999999999999,-0.345,-0.185
2254,6.261,-0.36,-0.18
2255,6.263999999999999,-0.36,-0.17
2256,6.267,-0.35,-0.16
2257,6.269,-0.35,-0.16
2258,6.272,-0.335,-0.17
2259,6.275,-0.36,-0.18
2260,6.278,-0.365,-0.19
2261,6.281000000000001,-0.365,-0.18
2262,6.2829999999999995,-0.36,-0.165
2263,6.2860000000000005,-0.36,-0.17
2264,6.289,-0.365,-0.185
2265,6.292000000000001,-0.375,-0.195
2266,6.294,-0.385,-0.185
2267,6.297000000000001,-0.385,-0.185
2268,6.3,-0.365,-0.185
2269,6.303,-0.37,-0.185
2270,6.306,-0.375,-0.19
2271,6.308,-0.37,-0.18
2272,6.311,-0.375,-0.19
2273,6.314,-0.365,-0.19
2274,6.317,-0.355,-0.18
2275,6.319,-0.355,-0.19
2276,6.322,-0.36,-0.19
2277,6.325,-0.365,-0.195
2278,6.327999999999999,-0.37,-0.195
2279,6.331,-0.36,-0.185
2280,6.332999999999999,-0.35,-0.175
2281,6.336,-0.34,-0.195
2282,6.3389999999999995,-0.345,-0.18
2283,6.3420000000000005,-0.34,-0.18
2284,6.343999999999999,-0.35,-0.185
2285,6.347,-0.345,-0.19
2286,6.35,-0.35,-0.175
2287,6.353,-0.36,-0.19
2288,6.356,-0.35,-0.19
2289,6.358,-0.36,-0.21
2290,6.361000000000001,-0.37,-0.205
2291,6.364,-0.36,-0.185
2292,6.367000000000001,-0.36,-0.18
2293,6.369,-0.355,-0.18
2294,6.372000000000001,-0.36,-0.19
2295,6.375,-0.375,-0.215
2296,6.377999999999999,-0.375,-0.22
2297,6.381,-0.37,-0.205
2298,6.382999999999999,-0.35,-0.195
2299,6.386,-0.355,-0.19
2300,6.388999999999999,-0.36,-0.195
2301,6.392,-0.365,-0.215
2302,6.394,-0.375,-0.235
2303,6.397,-0.37,-0.21
2304,6.4,-0.365,-0.2
2305,6.403,-0.36,-0.21
2306,6.406000000000001,-0.355,-0.205
2307,6.4079999999999995,-0.36,-0.215
2308,6.4110000000000005,-0.36,-0.215
2309,6.414,-0.35,-0.205
2310,6.417000000000001,-0.34,-0.2
2311,6.419,-0.345,-0.19
2312,6.422000000000001,-0.345,-0.22
2313,6.425,-0.355,-0.225
2314,6.428,-0.36,-0.225
2315,6.431,-0.36,-0.205
2316,6.433,-0.365,-0.2
2317,6.436,-0.345,-0.205
2318,6.439,-0.355,-0.205
2319,6.442,-0.35,-0.21
2320,6.444,-0.36,-0.21
2321,6.447,-0.355,-0.195
2322,6.45,-0.36,-0.195
2323,6.452999999999999,-0.345,-0.195
2324,6.456,-0.335,-0.2
2325,6.457999999999999,-0.33,-0.225
2326,6.461,-0.33,-0.225
2327,6.4639999999999995,-0.31,-0.205
2328,6.4670000000000005,-0.305,-0.19
2329,6.468999999999999,-0.3,-0.195
2330,6.472,-0.305,-0.19
2331,6.475,-0.295,-0.2
2332,6.478,-0.305,-0.185
2333,6.481,-0.285,-0.18
2334,6.483,-0.275,-0.165
2335,6.486000000000001,-0.265,-0.17
2336,6.489,-0.255,-0.18
2337,6.492000000000001,-0.255,-0.175
2338,6.494,-0.26,-0.17
2339,6.497000000000001,-0.265,-0.165
2340,6.5,-0.255,-0.15
2341,6.502999999999999,-0.255,-0.155
2342,6.506,-0.26,-0.165
2343,6.507999999999999,-0.28,-0.17
2344,6.511,-0.29,-0.165
2345,6.513999999999999,-0.28,-0.165
2346,6.517,-0.27,-0.155
2347,6.519,-0.255,-0.17
